date,product_id,site_id,quantity_sold,revenue,cost,profit,top_category,sub_category,brand
2024-11-01,Levi's Good Accessories,LOC001,2,2019.24,1319.952,699.288,Apparel,Accessories,Levi's
2024-11-01,Nestle Eight Confectionery,LOC001,3,584.856,283.89599999999996,300.96000000000004,Food & Beverages,Confectionery,Nestle
2024-11-01,HP Find Smartphones,LOC001,2,1553.352,976.152,577.2,Electronics,Smartphones,HP
2024-11-01,Sony Certainly Audio Devices,LOC001,1,570.972,291.396,279.57599999999996,Electronics,Audio Devices,Sony
2024-11-01,Nivea Yard Makeup,LOC001,1,720.876,475.428,245.44799999999998,Beauty & Personal Care,Makeup,Nivea
2024-11-01,Nestle Challenge Confectionery,LOC017,6,1799.5015045523564,1074.2399999999998,725.2615045523567,Food & Beverages,Confectionery,Nestle
2024-11-01,Nestle Eight Confectionery,LOC017,6,974.76,473.15999999999997,501.6,Food & Beverages,Confectionery,Nestle
2024-11-01,Nivea Win Haircare,LOC017,6,5494.8,3581.52,1913.2800000000002,Beauty & Personal Care,Haircare,Nivea
2024-11-01,Levi's Middle Kids' Clothing,LOC017,3,2555.784,1668.9600000000003,886.8239999999998,Apparel,Kids' Clothing,Levi's
2024-11-01,Kellogg's Partner Confectionery,LOC017,1,510.072,304.68,205.392,Food & Beverages,Confectionery,Kellogg's
2024-11-01,PepsiCo Hotel Beverages,LOC017,6,736.2599999999999,485.22,251.03999999999985,Food & Beverages,Beverages,PepsiCo
2024-11-01,Kellogg's Likely Confectionery,LOC017,4,418.0815875874807,320.4,97.68158758748075,Food & Beverages,Confectionery,Kellogg's
2024-11-01,Wayfair Husband Furniture,LOC017,3,2797.056,1797.624,999.432,Home & Living,Furniture,Wayfair
2024-11-01,Coca-Cola Drug Snacks,LOC001,4,439.96799999999996,296.928,143.03999999999996,Food & Beverages,Snacks,Coca-Cola
2024-11-01,Wayfair Player Furniture,LOC001,2,1623.5508397258004,1131.528,492.0228397258004,Home & Living,Furniture,Wayfair
2024-11-01,Adidas Rise Women's Clothing,LOC001,4,821.808,495.45599999999996,326.35200000000003,Apparel,Women's Clothing,Adidas
2024-11-01,LG Commercial Gaming,LOC001,3,1891.692,924.264,967.428,Electronics,Gaming,LG
2024-11-01,Crate & Barrel Course Storage,LOC001,1,1091.496,687.168,404.3280000000001,Home & Living,Storage,Crate & Barrel
2024-11-01,Nivea Worry Personal Hygiene,LOC001,2,493.58399999999995,338.95199999999994,154.632,Beauty & Personal Care,Personal Hygiene,Nivea
2024-11-01,Dove Whatever Haircare,LOC001,3,704.0160000000001,471.348,232.66800000000006,Beauty & Personal Care,Haircare,Dove
2024-11-01,MAC Risk Skincare,LOC001,3,59.364,31.211999999999996,28.152,Beauty & Personal Care,Skincare,MAC
2024-11-01,H&M Hard Kids' Clothing,LOC001,6,3988.005165544001,2655.36,1332.645165544001,Apparel,Kids' Clothing,H&M
2024-11-01,Maybelline Draw Fragrances,LOC014,1,1001.052,589.8,411.25200000000007,Beauty & Personal Care,Fragrances,Maybelline
2024-11-01,Wayfair One Decor,LOC014,2,491.616,341.904,149.712,Home & Living,Decor,Wayfair
2024-11-01,Samsung Traditional Audio Devices,LOC014,1,506.73599999999993,272.352,234.38399999999996,Electronics,Audio Devices,Samsung
2024-11-01,Nivea Take Fragrances,LOC014,4,3416.208,2367.7439999999997,1048.4640000000004,Beauty & Personal Care,Fragrances,Nivea
2024-11-01,Nivea Billion Haircare,LOC014,4,4021.632,2467.056,1554.576,Beauty & Personal Care,Haircare,Nivea
2024-11-01,H&M Tv Women's Clothing,LOC014,3,988.9559999999998,563.94,425.01599999999974,Apparel,Women's Clothing,H&M
2024-11-01,L'Oreal Best Haircare,LOC016,1,284.436,136.704,147.73199999999997,Beauty & Personal Care,Haircare,L'Oreal
2024-11-01,Gap Already Men's Clothing,LOC016,3,2413.152,1091.376,1321.776,Apparel,Men's Clothing,Gap
2024-11-01,Levi's Best Footwear,LOC016,4,2986.272,1392.192,1594.08,Apparel,Footwear,Levi's
2024-11-01,IKEA How Bedding,LOC016,1,895.0559999999999,551.424,343.63199999999995,Home & Living,Bedding,IKEA
2024-11-01,Levi's Middle Kids' Clothing,LOC016,4,3407.712,2225.28,1182.4319999999998,Apparel,Kids' Clothing,Levi's
2024-11-01,Levi's Good Accessories,LOC016,6,5048.099999999999,3299.88,1748.2199999999993,Apparel,Accessories,Levi's
2024-11-01,Adidas Rise Women's Clothing,LOC016,2,410.904,247.72799999999998,163.17600000000002,Apparel,Women's Clothing,Adidas
2024-11-01,PepsiCo Hotel Beverages,LOC016,4,589.0079999999999,388.176,200.83199999999994,Food & Beverages,Beverages,PepsiCo
2024-11-01,HP Seat Laptops,LOC003,6,4032.98441319734,3195.9,837.0844131973399,Electronics,Laptops,HP
2024-11-01,MAC Black Makeup,LOC003,6,5113.92,2577.0,2536.92,Beauty & Personal Care,Makeup,MAC
2024-11-01,Kellogg's Particularly Health Foods,LOC003,1,162.444,79.368,83.076,Food & Beverages,Health Foods,Kellogg's
2024-11-01,Adidas By Footwear,LOC003,4,522.432,285.64799999999997,236.78400000000005,Apparel,Footwear,Adidas
2024-11-01,Kraft Husband Health Foods,LOC003,3,3204.324,1343.2320000000002,1861.0919999999999,Food & Beverages,Health Foods,Kraft
2024-11-01,Apple Chair Smartphones,LOC003,1,18.66,10.692,7.968,Electronics,Smartphones,Apple
2024-11-01,LG Ahead Gaming,LOC003,3,3133.332,2018.664,1114.668,Electronics,Gaming,LG
2024-11-01,Kellogg's Likely Confectionery,LOC003,1,106.40073141652047,80.1,26.300731416520478,Food & Beverages,Confectionery,Kellogg's
2024-11-01,H&M Trial Footwear,LOC012,2,710.496,371.064,339.43199999999996,Apparel,Footwear,H&M
2024-11-01,Dove Painting Personal Hygiene,LOC012,1,115.512,55.379999999999995,60.132000000000005,Beauty & Personal Care,Personal Hygiene,Dove
2024-11-01,Gap Already Men's Clothing,LOC012,4,3217.536,1455.1680000000001,1762.368,Apparel,Men's Clothing,Gap
2024-11-01,Kraft Read Groceries,LOC012,6,1570.6799999999998,977.8199999999999,592.8599999999999,Food & Beverages,Groceries,Kraft
2024-11-01,HomeDepot Detail Furniture,LOC012,2,175.248,80.712,94.53599999999999,Home & Living,Furniture,HomeDepot
2024-11-01,LG Environment Gaming,LOC013,2,127.848,88.68,39.16799999999999,Electronics,Gaming,LG
2024-11-01,Dove Feel Skincare,LOC013,6,2387.7,1457.76,929.9399999999998,Beauty & Personal Care,Skincare,Dove
2024-11-01,Nivea Take Fragrances,LOC013,1,854.052,591.9359999999999,262.1160000000001,Beauty & Personal Care,Fragrances,Nivea
2024-11-01,Maybelline Ahead Personal Hygiene,LOC013,1,963.612,668.832,294.78,Beauty & Personal Care,Personal Hygiene,Maybelline
2024-11-01,Kraft Fall Confectionery,LOC013,1,134.21594239365896,79.476,54.739942393658964,Food & Beverages,Confectionery,Kraft
2024-11-01,IKEA How Bedding,LOC013,3,2685.1679999999997,1654.272,1030.8959999999997,Home & Living,Bedding,IKEA
2024-11-01,Samsung Choice Laptops,LOC013,2,1053.36,655.32,398.03999999999985,Electronics,Laptops,Samsung
2024-11-01,Kraft Environment Snacks,LOC013,2,1305.864,587.76,718.104,Food & Beverages,Snacks,Kraft
2024-11-01,Wayfair Husband Furniture,LOC008,3,2797.056,1797.624,999.432,Home & Living,Furniture,Wayfair
2024-11-01,Gap Already Men's Clothing,LOC008,3,2413.152,1091.376,1321.776,Apparel,Men's Clothing,Gap
2024-11-01,H&M Tv Women's Clothing,LOC008,1,288.0450314510376,187.98,100.06503145103758,Apparel,Women's Clothing,H&M
2024-11-01,LG Environment Gaming,LOC008,2,127.848,88.68,39.16799999999999,Electronics,Gaming,LG
2024-11-01,Apple Today Gaming,LOC008,3,813.492,482.616,330.876,Electronics,Gaming,Apple
2024-11-01,Kellogg's Particularly Health Foods,LOC008,1,162.444,79.368,83.076,Food & Beverages,Health Foods,Kellogg's
2024-11-01,Coca-Cola Sense Confectionery,LOC006,2,1158.408,570.672,587.7359999999999,Food & Beverages,Confectionery,Coca-Cola
2024-11-01,Maybelline Hand Haircare,LOC006,1,353.556,157.65599999999998,195.9,Beauty & Personal Care,Haircare,Maybelline
2024-11-01,Adidas Rise Women's Clothing,LOC006,3,616.356,371.5919999999999,244.76400000000007,Apparel,Women's Clothing,Adidas
2024-11-01,Adidas Rise Women's Clothing,LOC006,1,205.452,123.86399999999999,81.58800000000001,Apparel,Women's Clothing,Adidas
2024-11-01,Nestle Challenge Confectionery,LOC006,4,1637.376,859.3919999999999,777.984,Food & Beverages,Confectionery,Nestle
2024-11-01,Adidas No Kids' Clothing,LOC006,6,1492.56,664.62,827.9399999999999,Apparel,Kids' Clothing,Adidas
2024-11-01,Sony Career Gaming,LOC007,1,148.932,70.656,78.27599999999998,Electronics,Gaming,Sony
2024-11-01,Adidas By Footwear,LOC007,6,517.7632628301582,357.06,160.70326283015817,Apparel,Footwear,Adidas
2024-11-01,HomeDepot Detail Furniture,LOC007,1,87.624,40.356,47.267999999999994,Home & Living,Furniture,HomeDepot
2024-11-01,Nivea Billion Haircare,LOC007,1,1005.408,616.764,388.644,Beauty & Personal Care,Haircare,Nivea
2024-11-01,L'Oreal Decade Haircare,LOC007,4,718.128,352.32,365.80800000000005,Beauty & Personal Care,Haircare,L'Oreal
2024-11-01,Levi's Middle Kids' Clothing,LOC007,1,851.928,556.32,295.60799999999995,Apparel,Kids' Clothing,Levi's
2024-11-01,Dove Feel Skincare,LOC011,4,1910.1599999999999,1166.208,743.9519999999998,Beauty & Personal Care,Skincare,Dove
2024-11-01,Apple Those Home Appliances,LOC011,3,120.672,82.22399999999999,38.44800000000001,Electronics,Home Appliances,Apple
2024-11-01,Nivea Worry Personal Hygiene,LOC011,1,246.79199999999997,169.47599999999997,77.316,Beauty & Personal Care,Personal Hygiene,Nivea
2024-11-01,Dove Realize Skincare,LOC011,2,2268.096,1215.048,1053.048,Beauty & Personal Care,Skincare,Dove
2024-11-01,H&M Trial Footwear,LOC011,3,1065.7440000000001,556.596,509.14800000000014,Apparel,Footwear,H&M
2024-11-02,Apple Those Home Appliances,LOC015,1,40.224000000000004,27.407999999999998,12.816000000000006,Electronics,Home Appliances,Apple
2024-11-02,Nestle Across Health Foods,LOC015,2,1109.3999999999999,733.4159999999999,375.9839999999999,Food & Beverages,Health Foods,Nestle
2024-11-02,Kraft Fall Confectionery,LOC015,6,892.0199999999999,397.38000000000005,494.6399999999998,Food & Beverages,Confectionery,Kraft
2024-11-02,Wayfair Player Furniture,LOC015,3,3159.144,1697.2920000000001,1461.8519999999996,Home & Living,Furniture,Wayfair
2024-11-02,HP Focus Home Appliances,LOC015,2,830.5349576889677,554.592,275.9429576889677,Electronics,Home Appliances,HP
2024-11-02,Nestle Eight Confectionery,LOC015,2,389.904,189.26399999999998,200.64000000000001,Food & Beverages,Confectionery,Nestle
2024-11-02,HP Find Smartphones,LOC015,1,776.676,488.076,288.6,Electronics,Smartphones,HP
2024-11-02,HP Find Smartphones,LOC014,6,3883.38,2440.38,1443.0,Electronics,Smartphones,HP
2024-11-02,Tommy Hilfiger Alone Women's Clothing,LOC014,3,623.448,358.416,265.032,Apparel,Women's Clothing,Tommy Hilfiger
2024-11-02,H&M Trial Footwear,LOC014,6,1776.24,927.6600000000001,848.5799999999999,Apparel,Footwear,H&M
2024-11-02,Levi's Good Accessories,LOC014,4,4038.48,2639.904,1398.576,Apparel,Accessories,Levi's
2024-11-02,Dove When Makeup,LOC004,3,2719.9439098896273,1940.5079999999998,779.4359098896275,Beauty & Personal Care,Makeup,Dove
2024-11-02,Samsung Choice Laptops,LOC004,1,526.68,327.66,199.01999999999992,Electronics,Laptops,Samsung
2024-11-02,HP Visit Gaming,LOC004,1,220.716,154.212,66.50400000000002,Electronics,Gaming,HP
2024-11-02,L'Oreal Best Haircare,LOC004,1,284.436,136.704,147.73199999999997,Beauty & Personal Care,Haircare,L'Oreal
2024-11-02,HP Focus Home Appliances,LOC004,1,450.94086358400517,277.296,173.64486358400518,Electronics,Home Appliances,HP
2024-11-02,Kellogg's Likely Confectionery,LOC004,1,141.708,80.1,61.608000000000004,Food & Beverages,Confectionery,Kellogg's
2024-11-02,Sony Mention Laptops,LOC004,6,4384.86,2848.6799999999994,1536.1800000000003,Electronics,Laptops,Sony
2024-11-02,Dell Race Smartphones,LOC004,1,1113.888,495.47999999999996,618.4079999999999,Electronics,Smartphones,Dell
2024-11-02,Dove Realize Skincare,LOC004,1,1134.048,607.524,526.524,Beauty & Personal Care,Skincare,Dove
2024-11-02,Nivea Yard Makeup,LOC018,2,1441.752,950.856,490.89599999999996,Beauty & Personal Care,Makeup,Nivea
2024-11-02,Nivea Recognize Makeup,LOC018,6,5647.26,3284.52,2362.7400000000002,Beauty & Personal Care,Makeup,Nivea
2024-11-02,PepsiCo Truth Groceries,LOC018,4,4759.056,3099.8399999999997,1659.216,Food & Beverages,Groceries,PepsiCo
2024-11-02,MAC Represent Makeup,LOC018,3,1222.416,649.5479999999999,572.868,Beauty & Personal Care,Makeup,MAC
2024-11-02,Nivea Win Haircare,LOC018,1,1098.9599999999998,716.304,382.65599999999984,Beauty & Personal Care,Haircare,Nivea
2024-11-02,Nestle Challenge Confectionery,LOC018,4,1637.376,859.3919999999999,777.984,Food & Beverages,Confectionery,Nestle
2024-11-02,H&M Test Kids' Clothing,LOC018,1,71.04,33.732,37.30800000000001,Apparel,Kids' Clothing,H&M
2024-11-02,MAC Black Makeup,LOC018,1,1022.784,515.4,507.384,Beauty & Personal Care,Makeup,MAC
2024-11-02,PepsiCo Tax Health Foods,LOC018,4,2785.0080000000003,1911.552,873.4560000000004,Food & Beverages,Health Foods,PepsiCo
2024-11-02,Nestle Challenge Confectionery,LOC011,1,409.344,214.84799999999998,194.496,Food & Beverages,Confectionery,Nestle
2024-11-02,Sony Career Gaming,LOC011,1,148.932,70.656,78.27599999999998,Electronics,Gaming,Sony
2024-11-02,HomeDepot Detail Furniture,LOC011,3,262.872,121.06800000000001,141.804,Home & Living,Furniture,HomeDepot
2024-11-02,Gap Already Men's Clothing,LOC019,3,2413.152,1091.376,1321.776,Apparel,Men's Clothing,Gap
2024-11-02,Sony Career Gaming,LOC019,3,446.796,211.96800000000002,234.82799999999997,Electronics,Gaming,Sony
2024-11-02,Coca-Cola Sense Confectionery,LOC019,1,579.204,285.336,293.86799999999994,Food & Beverages,Confectionery,Coca-Cola
2024-11-02,H&M Test Kids' Clothing,LOC019,3,213.12000000000003,101.196,111.92400000000004,Apparel,Kids' Clothing,H&M
2024-11-02,Kraft Fall Confectionery,LOC019,6,892.0199999999999,397.38000000000005,494.6399999999998,Food & Beverages,Confectionery,Kraft
2024-11-02,Kraft Decision Beverages,LOC019,3,2925.0,1997.8200000000002,927.1799999999998,Food & Beverages,Beverages,Kraft
2024-11-02,Gap Month Footwear,LOC020,1,685.236,340.67999999999995,344.55600000000004,Apparel,Footwear,Gap
2024-11-02,Maybelline Hand Haircare,LOC020,1,353.556,157.65599999999998,195.9,Beauty & Personal Care,Haircare,Maybelline
2024-11-02,Nivea Recognize Makeup,LOC020,6,5647.26,3284.52,2362.7400000000002,Beauty & Personal Care,Makeup,Nivea
2024-11-02,Dell Interview Audio Devices,LOC018,3,835.848,480.348,355.49999999999994,Electronics,Audio Devices,Dell
2024-11-02,HP Visit Gaming,LOC018,1,177.7865576661591,154.212,23.57455766615911,Electronics,Gaming,HP
2024-11-02,H&M Hard Kids' Clothing,LOC018,2,1848.072,1062.144,785.9279999999999,Apparel,Kids' Clothing,H&M
2024-11-02,Coca-Cola Sense Confectionery,LOC018,1,579.204,285.336,293.86799999999994,Food & Beverages,Confectionery,Coca-Cola
2024-11-02,Nestle Eight Confectionery,LOC018,4,779.808,378.52799999999996,401.28000000000003,Food & Beverages,Confectionery,Nestle
2024-11-02,MAC Black Makeup,LOC018,1,1022.784,515.4,507.384,Beauty & Personal Care,Makeup,MAC
2024-11-02,Coca-Cola Drug Snacks,LOC012,3,262.5345592524778,222.69599999999997,39.83855925247781,Food & Beverages,Snacks,Coca-Cola
2024-11-02,Maybelline Draw Fragrances,LOC012,1,1001.052,589.8,411.25200000000007,Beauty & Personal Care,Fragrances,Maybelline
2024-11-02,Kellogg's Likely Confectionery,LOC012,1,141.708,80.1,61.608000000000004,Food & Beverages,Confectionery,Kellogg's
2024-11-02,IKEA How Bedding,LOC012,4,3580.2239999999997,2205.696,1374.5279999999998,Home & Living,Bedding,IKEA
2024-11-02,Maybelline Ahead Personal Hygiene,LOC012,1,963.612,668.832,294.78,Beauty & Personal Care,Personal Hygiene,Maybelline
2024-11-02,Maybelline Fear Skincare,LOC013,4,1414.896,753.408,661.4879999999999,Beauty & Personal Care,Skincare,Maybelline
2024-11-02,IKEA Letter Decor,LOC013,1,1109.2559999999999,693.8280000000001,415.42799999999977,Home & Living,Decor,IKEA
2024-11-02,HP Focus Home Appliances,LOC013,4,2143.392,1109.184,1034.2079999999999,Electronics,Home Appliances,HP
2024-11-02,H&M Tv Women's Clothing,LOC013,1,329.652,187.98,141.672,Apparel,Women's Clothing,H&M
2024-11-02,Dove Realize Skincare,LOC013,4,4536.192,2430.096,2106.096,Beauty & Personal Care,Skincare,Dove
2024-11-02,Crate & Barrel Course Storage,LOC013,4,4365.984,2748.672,1617.3120000000004,Home & Living,Storage,Crate & Barrel
2024-11-02,IKEA Congress Storage,LOC003,2,1087.296,757.536,329.7600000000001,Home & Living,Storage,IKEA
2024-11-02,Sony Certainly Audio Devices,LOC003,3,1712.916,874.188,838.728,Electronics,Audio Devices,Sony
2024-11-02,Kraft Environment Snacks,LOC003,3,1375.7124884630364,881.64,494.0724884630364,Food & Beverages,Snacks,Kraft
2024-11-02,L'Oreal Choice Personal Hygiene,LOC003,4,3828.384,2176.8959999999997,1651.4880000000003,Beauty & Personal Care,Personal Hygiene,L'Oreal
2024-11-02,Crate & Barrel Course Storage,LOC003,2,2182.992,1374.336,808.6560000000002,Home & Living,Storage,Crate & Barrel
2024-11-02,LG Action Laptops,LOC003,2,484.94399999999996,227.83200000000002,257.11199999999997,Electronics,Laptops,LG
2024-11-02,Crate & Barrel Course Storage,LOC003,6,5457.4800000000005,3435.8399999999997,2021.6400000000008,Home & Living,Storage,Crate & Barrel
2024-11-02,Samsung Choice Laptops,LOC002,1,526.68,327.66,199.01999999999992,Electronics,Laptops,Samsung
2024-11-02,MAC Risk Skincare,LOC002,1,19.787999999999997,10.404,9.383999999999997,Beauty & Personal Care,Skincare,MAC
2024-11-02,Dove When Makeup,LOC002,6,5695.5,3234.1799999999994,2461.3200000000006,Beauty & Personal Care,Makeup,Dove
2024-11-02,HomeDepot Detail Furniture,LOC002,3,198.53344177798832,121.06800000000001,77.4654417779883,Home & Living,Furniture,HomeDepot
2024-11-02,Kraft Husband Health Foods,LOC002,2,1761.496359572674,895.4879999999999,866.0083595726741,Food & Beverages,Health Foods,Kraft
2024-11-02,L'Oreal Best Haircare,LOC011,3,750.2233277002097,410.11199999999997,340.1113277002097,Beauty & Personal Care,Haircare,L'Oreal
2024-11-02,L'Oreal Choice Personal Hygiene,LOC011,1,837.8680491028598,544.2239999999999,293.64404910285987,Beauty & Personal Care,Personal Hygiene,L'Oreal
2024-11-02,Maybelline Fear Skincare,LOC011,3,1061.1719999999998,565.0559999999999,496.1159999999999,Beauty & Personal Care,Skincare,Maybelline
2024-11-02,Apple Those Home Appliances,LOC011,1,40.224000000000004,27.407999999999998,12.816000000000006,Electronics,Home Appliances,Apple
2024-11-02,Tommy Hilfiger Alone Women's Clothing,LOC011,4,831.264,477.888,353.37600000000003,Apparel,Women's Clothing,Tommy Hilfiger
2024-11-02,Dell Interview Audio Devices,LOC011,1,278.616,160.116,118.49999999999997,Electronics,Audio Devices,Dell
2024-11-02,Samsung Traditional Audio Devices,LOC016,1,506.73599999999993,272.352,234.38399999999996,Electronics,Audio Devices,Samsung
2024-11-02,Dove Feel Skincare,LOC016,1,477.53999999999996,291.552,185.98799999999994,Beauty & Personal Care,Skincare,Dove
2024-11-02,Sony Mention Laptops,LOC016,2,1753.9439999999997,1139.472,614.4719999999998,Electronics,Laptops,Sony
2024-11-02,Adidas By Footwear,LOC016,2,261.216,142.82399999999998,118.39200000000002,Apparel,Footwear,Adidas
2024-11-02,Gap Month Footwear,LOC016,6,3426.1799999999994,1703.3999999999999,1722.7799999999995,Apparel,Footwear,Gap
2024-11-02,Levi's Play Footwear,LOC016,2,1391.184,658.2239999999999,732.96,Apparel,Footwear,Levi's
2024-11-02,Levi's Play Footwear,LOC016,6,3477.9599999999996,1645.56,1832.3999999999996,Apparel,Footwear,Levi's
2024-11-02,IKEA How Bedding,LOC016,3,2685.1679999999997,1654.272,1030.8959999999997,Home & Living,Bedding,IKEA
2024-11-02,Levi's Play Footwear,LOC016,1,695.592,329.11199999999997,366.48,Apparel,Footwear,Levi's
2024-11-02,Apple Today Gaming,LOC010,2,542.328,321.74399999999997,220.584,Electronics,Gaming,Apple
2024-11-02,Samsung Choice Laptops,LOC010,6,2633.4,1638.3,995.1000000000001,Electronics,Laptops,Samsung
2024-11-02,Kraft Fall Confectionery,LOC010,6,677.933785712765,397.38000000000005,280.553785712765,Food & Beverages,Confectionery,Kraft
2024-11-02,IKEA Letter Decor,LOC010,3,3327.7679999999996,2081.484,1246.2839999999997,Home & Living,Decor,IKEA
