date,product_id,product_name,top_category,sub_category,age_segment,channel,quantity,unit_price,total_amount,revenue
2024-11-08 12:03:58.260205,P000002,L'Oreal Public Haircare,Beauty & Personal Care,Haircare,Baby Boomers,Social Media,5,648.98,3244.88,3244.9
2024-11-08 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Baby Boomers,Paid Search,5,21.57,107.87,107.85
2024-11-08 12:03:58.260205,P000063,HomeDepot Detail Furniture,Home & Living,Furniture,Baby Boomers,Paid Search,2,71.58,143.16,143.16
2024-11-08 12:03:58.260205,P000024,Apple Those Home Appliances,Electronics,Home Appliances,Baby Boomers,Paid Search,5,35.56,177.81,177.8
2024-11-08 12:03:58.260205,P000093,Sony Certainly Audio Devices,Electronics,Audio Devices,Baby Boomers,Paid Search,1,487.9,487.9,487.9
2024-11-08 12:03:58.260205,P000020,Apple Chair Smartphones,Electronics,Smartphones,Baby Boomers,Paid Search,1,15.24,15.24,15.24
2024-11-08 12:03:58.260205,P000083,HP Outside Laptops,Electronics,Laptops,Baby Boomers,Paid Search,1,876.64,876.64,876.64
2024-11-08 12:03:58.260205,P000083,HP Outside Laptops,Electronics,Laptops,Baby Boomers,Paid Search,4,814.77,3259.08,3259.08
2024-11-08 12:03:58.260205,P000050,L'Oreal Decade Haircare,Beauty & Personal Care,Haircare,Baby Boomers,Paid Search,4,143.26,573.05,573.04
2024-11-08 12:03:58.260205,P000072,Levi's Good Accessories,Apparel,Accessories,Baby Boomers,Paid Search,5,865.69,4328.46,4328.450000000001
2024-11-08 12:03:58.260205,P000096,Kellogg's Likely Confectionery,Food & Beverages,Confectionery,Baby Boomers,Email Marketing,2,126.03,252.05,252.06
2024-11-08 12:03:58.260205,P000095,Kraft Environment Snacks,Food & Beverages,Snacks,Baby Boomers,Email Marketing,3,553.18,1659.55,1659.54
2024-11-08 12:03:58.260205,P000030,PepsiCo Truth Groceries,Food & Beverages,Groceries,Baby Boomers,Email Marketing,2,1019.7,2039.4,2039.4
2024-11-08 12:03:58.260205,P000095,Kraft Environment Snacks,Food & Beverages,Snacks,Baby Boomers,Email Marketing,4,556.92,2227.68,2227.68
2024-11-08 12:03:58.260205,P000037,LG Ahead Gaming,Electronics,Gaming,Baby Boomers,Email Marketing,1,834.22,834.22,834.22
2024-11-08 12:03:58.260205,P000037,LG Ahead Gaming,Electronics,Gaming,Baby Boomers,Email Marketing,4,933.78,3735.1,3735.12
2024-11-08 12:03:58.260205,P000034,Maybelline Media Fragrances,Beauty & Personal Care,Fragrances,Baby Boomers,Email Marketing,3,1010.48,3031.44,3031.44
2024-11-08 12:03:58.260205,P000079,Nike Change Kids' Clothing,Apparel,Kids' Clothing,Baby Boomers,Email Marketing,5,572.43,2862.14,2862.1499999999996
2024-11-08 12:03:58.260205,P000071,H&M Test Kids' Clothing,Apparel,Kids' Clothing,Baby Boomers,Email Marketing,5,62.99,314.97,314.95
2024-11-08 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Baby Boomers,Email Marketing,5,107.34,536.7,536.7
2024-11-08 12:03:58.260205,P000055,Tommy Hilfiger Alone Women's Clothing,Apparel,Women's Clothing,Baby Boomers,Email Marketing,2,169.9,339.8,339.8
2024-11-08 12:03:58.260205,P000067,H&M Trial Footwear,Apparel,Footwear,Baby Boomers,Email Marketing,4,318.17,1272.69,1272.68
2024-11-08 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Baby Boomers,Affiliate Marketing,4,469.52,1878.06,1878.08
2024-11-08 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Baby Boomers,Affiliate Marketing,5,440.17,2200.86,2200.85
2024-11-08 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Baby Boomers,Affiliate Marketing,3,888.91,2666.72,2666.73
2024-11-08 12:03:58.260205,P000091,Wayfair One Decor,Home & Living,Decor,Baby Boomers,Affiliate Marketing,1,223.54,223.54,223.54
2024-11-08 12:03:58.260205,P000062,IKEA How Bedding,Home & Living,Bedding,Baby Boomers,Affiliate Marketing,5,714.81,3574.06,3574.0499999999997
2024-11-08 12:03:58.260205,P000091,Wayfair One Decor,Home & Living,Decor,Baby Boomers,Affiliate Marketing,5,222.17,1110.83,1110.85
2024-11-08 12:03:58.260205,P000078,Crate & Barrel Goal Kitchen,Home & Living,Kitchen,Baby Boomers,Affiliate Marketing,2,515.72,1031.45,1031.44
2024-11-08 12:03:58.260205,P000078,Crate & Barrel Goal Kitchen,Home & Living,Kitchen,Baby Boomers,Affiliate Marketing,1,500.05,500.05,500.05
2024-11-08 12:03:58.260205,P000008,IKEA Beautiful Storage,Home & Living,Storage,Baby Boomers,Affiliate Marketing,4,245.07,980.26,980.28
2024-11-08 12:03:58.260205,P000017,LG Commercial Gaming,Electronics,Gaming,Baby Boomers,Affiliate Marketing,4,541.4,2165.61,2165.6
2024-11-08 12:03:58.260205,P000010,HP Visit Gaming,Electronics,Gaming,Baby Boomers,Affiliate Marketing,1,196.33,196.33,196.33
2024-11-08 12:03:58.260205,P000048,Maybelline Hand Haircare,Beauty & Personal Care,Haircare,Baby Boomers,Affiliate Marketing,3,324.05,972.15,972.1500000000001
2024-11-08 12:03:58.260205,P000019,Nivea Recognize Makeup,Beauty & Personal Care,Makeup,Baby Boomers,Affiliate Marketing,3,920.14,2760.41,2760.42
2024-11-08 12:03:58.260205,P000019,Nivea Recognize Makeup,Beauty & Personal Care,Makeup,Baby Boomers,Affiliate Marketing,2,982.78,1965.57,1965.56
2024-11-08 12:03:58.260205,P000087,MAC Risk Skincare,Beauty & Personal Care,Skincare,Baby Boomers,Affiliate Marketing,5,16.88,84.41,84.39999999999999
2024-11-09 12:03:58.260205,P000031,Coca-Cola Drug Snacks,Food & Beverages,Snacks,Gen Z,Social Media,1,74.41,74.41,74.41
2024-11-09 12:03:58.260205,P000052,Kraft Fall Confectionery,Food & Beverages,Confectionery,Gen Z,Social Media,1,123.5,123.5,123.5
2024-11-09 12:03:58.260205,P000052,Kraft Fall Confectionery,Food & Beverages,Confectionery,Gen Z,Social Media,4,122.39,489.56,489.56
2024-11-09 12:03:58.260205,P000071,H&M Test Kids' Clothing,Apparel,Kids' Clothing,Gen Z,Display Ads,5,48.57,242.85,242.85
2024-11-09 12:03:58.260205,P000067,H&M Trial Footwear,Apparel,Footwear,Gen Z,Display Ads,5,250.02,1250.08,1250.1000000000001
2024-11-09 12:03:58.260205,P000067,H&M Trial Footwear,Apparel,Footwear,Gen Z,Display Ads,4,253.98,1015.93,1015.92
2024-11-09 12:03:58.260205,P000023,Gap Already Men's Clothing,Apparel,Men's Clothing,Gen Z,Display Ads,3,632.03,1896.09,1896.09
2024-11-09 12:03:58.260205,P000079,Nike Change Kids' Clothing,Apparel,Kids' Clothing,Gen Z,Display Ads,2,458.76,917.52,917.52
2024-11-09 12:03:58.260205,P000004,Levi's Middle Kids' Clothing,Apparel,Kids' Clothing,Gen Z,Display Ads,5,623.64,3118.21,3118.2
2024-11-09 12:03:58.260205,P000017,LG Commercial Gaming,Electronics,Gaming,Gen Z,Display Ads,2,425.02,850.04,850.04
2024-11-09 12:03:58.260205,P000017,LG Commercial Gaming,Electronics,Gaming,Gen Z,Display Ads,4,465.72,1862.87,1862.88
2024-11-09 12:03:58.260205,P000036,HP Be Gaming,Electronics,Gaming,Gen Z,Display Ads,4,182.05,728.2,728.2
2024-11-09 12:03:58.260205,P000037,LG Ahead Gaming,Electronics,Gaming,Gen Z,Display Ads,1,789.31,789.31,789.31
2024-11-09 12:03:58.260205,P000023,Gap Already Men's Clothing,Apparel,Men's Clothing,Gen Z,Email Marketing,4,589.67,2358.67,2358.68
2024-11-09 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Gen Z,Email Marketing,4,101.1,404.42,404.4
2024-11-09 12:03:58.260205,P000001,Gap Month Footwear,Apparel,Footwear,Gen Z,Email Marketing,1,469.16,469.16,469.16
2024-11-09 12:03:58.260205,P000035,Adidas No Kids' Clothing,Apparel,Kids' Clothing,Gen Z,Email Marketing,5,228.06,1140.31,1140.3
2024-11-09 12:03:58.260205,P000071,H&M Test Kids' Clothing,Apparel,Kids' Clothing,Gen Z,Email Marketing,2,51.31,102.61,102.62
2024-11-09 12:03:58.260205,P000012,H&M Hard Kids' Clothing,Apparel,Kids' Clothing,Gen Z,Email Marketing,3,658.02,1974.07,1974.06
2024-11-09 12:03:58.260205,P000070,Nivea Less Makeup,Beauty & Personal Care,Makeup,Gen Z,Email Marketing,5,575.33,2876.63,2876.65
2024-11-09 12:03:58.260205,P000056,Dove Whatever Haircare,Beauty & Personal Care,Haircare,Gen Z,Email Marketing,5,173.86,869.29,869.3000000000001
2024-11-09 12:03:58.260205,P000082,L'Oreal Choice Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Gen Z,Email Marketing,3,648.67,1946.02,1946.0099999999998
2024-11-09 12:03:58.260205,P000078,Crate & Barrel Goal Kitchen,Home & Living,Kitchen,Gen Z,Email Marketing,2,427.54,855.08,855.08
2024-11-09 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Gen Z,Email Marketing,1,873.11,873.11,873.11
2024-11-09 12:03:58.260205,P000008,IKEA Beautiful Storage,Home & Living,Storage,Gen Z,Email Marketing,1,214.51,214.51,214.51
2024-11-09 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Gen Z,Email Marketing,3,765.84,2297.52,2297.52
2024-11-09 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Gen Z,Email Marketing,3,388.45,1165.36,1165.35
2024-11-09 12:03:58.260205,P000077,Crate & Barrel Course Storage,Home & Living,Storage,Gen Z,Email Marketing,5,771.74,3858.68,3858.7
2024-11-09 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Gen Z,Email Marketing,2,423.76,847.52,847.52
2024-11-09 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Gen Z,Email Marketing,3,397.88,1193.63,1193.6399999999999
2024-11-09 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Gen Z,Email Marketing,2,17.66,35.32,35.32
2024-11-09 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Gen Z,Email Marketing,2,18.38,36.75,36.76
2024-11-09 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Gen Z,Email Marketing,3,362.04,1086.11,1086.1200000000001
2024-11-09 12:03:58.260205,P000062,IKEA How Bedding,Home & Living,Bedding,Gen Z,Email Marketing,4,644.03,2576.13,2576.12
2024-11-09 12:03:58.260205,P000079,Nike Change Kids' Clothing,Apparel,Kids' Clothing,Gen Z,Affiliate Marketing,2,497.17,994.33,994.34
2024-11-09 12:03:58.260205,P000023,Gap Already Men's Clothing,Apparel,Men's Clothing,Gen Z,Affiliate Marketing,4,546.23,2184.91,2184.92
2024-11-09 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Gen Z,Affiliate Marketing,2,97.98,195.96,195.96
2024-11-09 12:03:58.260205,P000004,Levi's Middle Kids' Clothing,Apparel,Kids' Clothing,Gen Z,Affiliate Marketing,5,649.49,3247.44,3247.45
2024-11-09 12:03:58.260205,P000054,Levi's Best Footwear,Apparel,Footwear,Gen Z,Affiliate Marketing,1,509.86,509.86,509.86
2024-11-09 12:03:58.260205,P000054,Levi's Best Footwear,Apparel,Footwear,Gen Z,Affiliate Marketing,2,539.16,1078.31,1078.32
2024-11-09 12:03:58.260205,P000013,Wayfair Player Furniture,Home & Living,Furniture,Millennials,Social Media,4,820.22,3280.87,3280.88
2024-11-09 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Millennials,Social Media,4,441.24,1764.98,1764.96
2024-11-09 12:03:58.260205,P000063,HomeDepot Detail Furniture,Home & Living,Furniture,Millennials,Social Media,5,75.64,378.19,378.2
2024-11-09 12:03:58.260205,P000055,Tommy Hilfiger Alone Women's Clothing,Apparel,Women's Clothing,Millennials,Social Media,2,168.23,336.47,336.46
2024-11-09 12:03:58.260205,P000054,Levi's Best Footwear,Apparel,Footwear,Millennials,Social Media,1,637.38,637.38,637.38
2024-11-09 12:03:58.260205,P000072,Levi's Good Accessories,Apparel,Accessories,Millennials,Social Media,1,802.06,802.06,802.06
2024-11-09 12:03:58.260205,P000004,Levi's Middle Kids' Clothing,Apparel,Kids' Clothing,Millennials,Social Media,1,697.89,697.89,697.89
2024-11-09 12:03:58.260205,P000079,Nike Change Kids' Clothing,Apparel,Kids' Clothing,Millennials,Social Media,3,528.85,1586.55,1586.5500000000002
2024-11-09 12:03:58.260205,P000099,Levi's Play Footwear,Apparel,Footwear,Millennials,Social Media,2,534.09,1068.19,1068.18
2024-11-09 12:03:58.260205,P000046,PepsiCo Tax Health Foods,Food & Beverages,Health Foods,Millennials,Social Media,4,608.63,2434.53,2434.52
2024-11-09 12:03:58.260205,P000064,Kellogg's Particularly Health Foods,Food & Beverages,Health Foods,Millennials,Social Media,1,137.77,137.77,137.77
2024-11-09 12:03:58.260205,P000008,IKEA Beautiful Storage,Home & Living,Storage,Millennials,Paid Search,2,232.83,465.65,465.66
2024-11-09 12:03:58.260205,P000077,Crate & Barrel Course Storage,Home & Living,Storage,Millennials,Paid Search,2,897.49,1794.97,1794.98
2024-11-09 12:03:58.260205,P000081,Maybelline Draw Fragrances,Beauty & Personal Care,Fragrances,Millennials,Paid Search,1,837.88,837.88,837.88
2024-11-09 12:03:58.260205,P000011,Nivea Yard Makeup,Beauty & Personal Care,Makeup,Millennials,Paid Search,2,569.27,1138.54,1138.54
2024-11-09 12:03:58.260205,P000032,Nivea Billion Haircare,Beauty & Personal Care,Haircare,Millennials,Paid Search,1,755.67,755.67,755.67
2024-11-09 12:03:58.260205,P000082,L'Oreal Choice Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Millennials,Paid Search,3,758.61,2275.82,2275.83
2024-11-09 12:03:58.260205,P000096,Kellogg's Likely Confectionery,Food & Beverages,Confectionery,Millennials,Paid Search,3,115.14,345.42,345.42
2024-11-09 12:03:58.260205,P000066,Coca-Cola Exist Health Foods,Food & Beverages,Health Foods,Millennials,Paid Search,1,395.62,395.62,395.62
2024-11-09 12:03:58.260205,P000031,Coca-Cola Drug Snacks,Food & Beverages,Snacks,Millennials,Paid Search,2,92.71,185.42,185.42
2024-11-09 12:03:58.260205,P000031,Coca-Cola Drug Snacks,Food & Beverages,Snacks,Millennials,Paid Search,5,86.8,433.98,434.0
2024-11-09 12:03:58.260205,P000030,PepsiCo Truth Groceries,Food & Beverages,Groceries,Millennials,Paid Search,3,943.71,2831.14,2831.13
2024-11-09 12:03:58.260205,P000010,HP Visit Gaming,Electronics,Gaming,Millennials,Display Ads,4,176.65,706.6,706.6
2024-11-09 12:03:58.260205,P000013,Wayfair Player Furniture,Home & Living,Furniture,Millennials,Display Ads,3,848.45,2545.35,2545.3500000000004
2024-11-09 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Millennials,Display Ads,3,399.62,1198.85,1198.8600000000001
2024-11-09 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Millennials,Display Ads,1,347.59,347.59,347.59
2024-11-09 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Millennials,Display Ads,2,385.55,771.09,771.1
2024-11-09 12:03:58.260205,P000062,IKEA How Bedding,Home & Living,Bedding,Millennials,Display Ads,2,766.67,1533.34,1533.34
2024-11-09 12:03:58.260205,P000100,Wayfair Husband Furniture,Home & Living,Furniture,Millennials,Display Ads,1,789.61,789.61,789.61
2024-11-09 12:03:58.260205,P000008,IKEA Beautiful Storage,Home & Living,Storage,Millennials,Display Ads,2,227.94,455.87,455.88
2024-11-09 12:03:58.260205,P000058,Wayfair Whom Bedding,Home & Living,Bedding,Millennials,Display Ads,5,486.7,2433.51,2433.5
2024-11-09 12:03:58.260205,P000078,Crate & Barrel Goal Kitchen,Home & Living,Kitchen,Millennials,Display Ads,4,433.7,1734.78,1734.8
2024-11-09 12:03:58.260205,P000058,Wayfair Whom Bedding,Home & Living,Bedding,Millennials,Display Ads,2,445.26,890.53,890.52
2024-11-09 12:03:58.260205,P000058,Wayfair Whom Bedding,Home & Living,Bedding,Millennials,Display Ads,1,448.77,448.77,448.77
2024-11-09 12:03:58.260205,P000008,IKEA Beautiful Storage,Home & Living,Storage,Millennials,Display Ads,4,233.85,935.41,935.4
2024-11-09 12:03:58.260205,P000062,IKEA How Bedding,Home & Living,Bedding,Millennials,Display Ads,1,685.35,685.35,685.35
2024-11-09 12:03:58.260205,P000015,Maybelline Ahead Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Millennials,Display Ads,5,804.11,4020.53,4020.55
2024-11-09 12:03:58.260205,P000022,Maybelline Fear Skincare,Beauty & Personal Care,Skincare,Millennials,Display Ads,1,265.43,265.43,265.43
2024-11-09 12:03:58.260205,P000032,Nivea Billion Haircare,Beauty & Personal Care,Haircare,Millennials,Display Ads,3,876.71,2630.13,2630.13
2024-11-09 12:03:58.260205,P000092,Nestle Eight Confectionery,Food & Beverages,Confectionery,Millennials,Display Ads,3,153.59,460.78,460.77
2024-11-09 12:03:58.260205,P000031,Coca-Cola Drug Snacks,Food & Beverages,Snacks,Millennials,Display Ads,1,92.51,92.51,92.51
2024-11-09 12:03:58.260205,P000096,Kellogg's Likely Confectionery,Food & Beverages,Confectionery,Millennials,Display Ads,2,119.06,238.11,238.12
2024-11-09 12:03:58.260205,P000090,Kraft Husband Health Foods,Food & Beverages,Health Foods,Millennials,Display Ads,5,843.48,4217.42,4217.4
2024-11-09 12:03:58.260205,P000031,Coca-Cola Drug Snacks,Food & Beverages,Snacks,Millennials,Display Ads,2,86.6,173.21,173.2
2024-11-09 12:03:58.260205,P000097,Kraft Decision Beverages,Food & Beverages,Beverages,Millennials,Display Ads,4,841.07,3364.3,3364.28
2024-11-09 12:03:58.260205,P000095,Kraft Environment Snacks,Food & Beverages,Snacks,Millennials,Display Ads,2,547.1,1094.21,1094.2
2024-11-09 12:03:58.260205,P000090,Kraft Husband Health Foods,Food & Beverages,Health Foods,Millennials,Display Ads,2,917.0,1833.99,1834.0
2024-11-09 12:03:58.260205,P000066,Coca-Cola Exist Health Foods,Food & Beverages,Health Foods,Millennials,Display Ads,2,358.44,716.89,716.88
2024-11-09 12:03:58.260205,P000021,Coca-Cola Sense Confectionery,Food & Beverages,Confectionery,Millennials,Display Ads,3,490.59,1471.78,1471.77
2024-11-09 12:03:58.260205,P000092,Nestle Eight Confectionery,Food & Beverages,Confectionery,Millennials,Display Ads,2,158.52,317.03,317.04
2024-11-09 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Millennials,Email Marketing,2,20.37,40.73,40.74
2024-11-09 12:03:58.260205,P000100,Wayfair Husband Furniture,Home & Living,Furniture,Millennials,Email Marketing,3,720.7,2162.11,2162.1000000000004
2024-11-09 12:03:58.260205,P000091,Wayfair One Decor,Home & Living,Decor,Millennials,Email Marketing,5,188.72,943.61,943.6
2024-11-09 12:03:58.260205,P000078,Crate & Barrel Goal Kitchen,Home & Living,Kitchen,Millennials,Email Marketing,1,468.27,468.27,468.27
2024-11-09 12:03:58.260205,P000013,Wayfair Player Furniture,Home & Living,Furniture,Millennials,Email Marketing,1,797.75,797.75,797.75
2024-11-09 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Millennials,Email Marketing,1,351.43,351.43,351.43
2024-11-09 12:03:58.260205,P000001,Gap Month Footwear,Apparel,Footwear,Millennials,Email Marketing,4,577.66,2310.66,2310.64
2024-11-09 12:03:58.260205,P000001,Gap Month Footwear,Apparel,Footwear,Millennials,Email Marketing,1,527.3,527.3,527.3
2024-11-09 12:03:58.260205,P000076,Adidas Rise Women's Clothing,Apparel,Women's Clothing,Millennials,Email Marketing,5,154.47,772.35,772.35
2024-11-09 12:03:58.260205,P000023,Gap Already Men's Clothing,Apparel,Men's Clothing,Millennials,Email Marketing,4,644.9,2579.58,2579.6
2024-11-09 12:03:58.260205,P000074,Nivea Win Haircare,Beauty & Personal Care,Haircare,Millennials,Email Marketing,4,957.05,3828.2,3828.2
2024-11-09 12:03:58.260205,P000085,MAC Activity Makeup,Beauty & Personal Care,Makeup,Millennials,Email Marketing,1,567.92,567.92,567.92
2024-11-09 12:03:58.260205,P000066,Coca-Cola Exist Health Foods,Food & Beverages,Health Foods,Millennials,Email Marketing,5,400.94,2004.72,2004.7
2024-11-09 12:03:58.260205,P000021,Coca-Cola Sense Confectionery,Food & Beverages,Confectionery,Millennials,Email Marketing,3,470.35,1411.06,1411.0500000000002
2024-11-09 12:03:58.260205,P000055,Tommy Hilfiger Alone Women's Clothing,Apparel,Women's Clothing,Millennials,Affiliate Marketing,4,170.24,680.96,680.96
2024-11-09 12:03:58.260205,P000076,Adidas Rise Women's Clothing,Apparel,Women's Clothing,Millennials,Affiliate Marketing,1,167.92,167.92,167.92
2024-11-09 12:03:58.260205,P000099,Levi's Play Footwear,Apparel,Footwear,Millennials,Affiliate Marketing,3,534.14,1602.43,1602.42
2024-11-09 12:03:58.260205,P000012,H&M Hard Kids' Clothing,Apparel,Kids' Clothing,Millennials,Affiliate Marketing,1,707.7,707.7,707.7
2024-11-09 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Millennials,Affiliate Marketing,5,108.97,544.84,544.85
2024-11-09 12:03:58.260205,P000049,Dove Feel Skincare,Beauty & Personal Care,Skincare,Millennials,Affiliate Marketing,4,383.69,1534.77,1534.76
2024-11-09 12:03:58.260205,P000081,Maybelline Draw Fragrances,Beauty & Personal Care,Fragrances,Millennials,Affiliate Marketing,4,811.44,3245.77,3245.76
2024-11-09 12:03:58.260205,P000041,Maybelline Light Haircare,Beauty & Personal Care,Haircare,Millennials,Affiliate Marketing,2,713.82,1427.63,1427.64
2024-11-09 12:03:58.260205,P000050,L'Oreal Decade Haircare,Beauty & Personal Care,Haircare,Millennials,Affiliate Marketing,3,154.47,463.4,463.40999999999997
