date,product_id,site_id,quantity_sold,forecasted_quantity,absolute_error,percentage_error,squared_error
2024-11-30,P000046,LOC001,12,13,1,8.333333333333332,1
2024-11-30,P000046,LOC002,7,8,1,14.285714285714285,1
2024-11-30,P000046,LOC003,12,14,2,16.666666666666664,4
2024-11-30,P000046,LOC005,1,1,0,0.0,0
2024-11-30,P000046,LOC006,6,7,1,16.666666666666664,1
2024-11-30,P000046,LOC007,5,4,1,20.0,1
2024-11-30,P000046,LOC008,8,7,1,12.5,1
2024-11-30,P000046,LOC009,2,2,0,0.0,0
2024-11-30,P000046,LOC011,5,4,1,20.0,1
2024-11-30,P000046,LOC012,1,1,0,0.0,0
2024-11-30,P000046,LOC013,5,4,1,20.0,1
2024-11-30,P000046,LOC014,17,16,1,5.88235294117647,1
2024-11-30,P000046,LOC015,3,3,0,0.0,0
2024-11-30,P000046,LOC016,7,7,0,0.0,0
2024-11-30,P000046,LOC017,11,9,2,18.181818181818183,4
2024-11-30,P000046,LOC018,3,3,0,0.0,0
2024-11-30,P000046,LOC020,2,2,0,0.0,0
2024-11-30,P000047,LOC001,5,6,1,20.0,1
2024-11-30,P000047,LOC002,5,5,0,0.0,0
2024-11-30,P000047,LOC003,7,7,0,0.0,0
2024-11-30,P000047,LOC004,4,4,0,0.0,0
2024-11-30,P000047,LOC006,4,4,0,0.0,0
2024-11-30,P000047,LOC008,8,9,1,12.5,1
2024-11-30,P000047,LOC009,2,2,0,0.0,0
2024-11-30,P000047,LOC010,3,3,0,0.0,0
2024-11-30,P000047,LOC011,11,10,1,9.090909090909092,1
2024-11-30,P000047,LOC012,9,7,2,22.22222222222222,4
2024-11-30,P000047,LOC014,1,1,0,0.0,0
2024-11-30,P000047,LOC015,4,4,0,0.0,0
2024-11-30,P000047,LOC017,4,4,0,0.0,0
2024-11-30,P000047,LOC018,14,13,1,7.142857142857142,1
2024-11-30,P000047,LOC020,4,4,0,0.0,0
2024-11-30,P000048,LOC001,5,5,0,0.0,0
2024-11-30,P000048,LOC002,6,6,0,0.0,0
2024-11-30,P000048,LOC003,3,2,1,33.33333333333333,1
2024-11-30,P000048,LOC004,1,1,0,0.0,0
2024-11-30,P000048,LOC005,8,8,0,0.0,0
2024-11-30,P000048,LOC006,4,4,0,0.0,0
2024-11-30,P000048,LOC007,2,2,0,0.0,0
2024-11-30,P000048,LOC008,8,9,1,12.5,1
2024-11-30,P000048,LOC009,5,6,1,20.0,1
2024-11-30,P000048,LOC011,15,13,2,13.333333333333334,4
2024-11-30,P000048,LOC012,6,5,1,16.666666666666664,1
2024-11-30,P000048,LOC013,2,2,0,0.0,0
2024-11-30,P000048,LOC014,6,6,0,0.0,0
2024-11-30,P000048,LOC015,4,3,1,25.0,1
2024-11-30,P000048,LOC016,1,1,0,0.0,0
2024-11-30,P000048,LOC017,6,6,0,0.0,0
2024-11-30,P000048,LOC019,1,1,0,0.0,0
2024-11-30,P000048,LOC020,4,5,1,25.0,1
2024-11-30,P000049,LOC002,4,4,0,0.0,0
2024-11-30,P000049,LOC004,8,8,0,0.0,0
2024-11-30,P000049,LOC005,2,2,0,0.0,0
2024-11-30,P000049,LOC006,10,8,2,20.0,4
2024-11-30,P000049,LOC007,12,11,1,8.333333333333332,1
2024-11-30,P000049,LOC008,1,1,0,0.0,0
2024-11-30,P000049,LOC009,6,6,0,0.0,0
2024-11-30,P000049,LOC010,10,9,1,10.0,1
2024-11-30,P000049,LOC011,8,9,1,12.5,1
2024-11-30,P000049,LOC012,1,1,0,0.0,0
2024-11-30,P000049,LOC013,10,12,2,20.0,4
2024-11-30,P000049,LOC016,9,10,1,11.11111111111111,1
2024-11-30,P000049,LOC017,9,9,0,0.0,0
2024-11-30,P000049,LOC019,1,1,0,0.0,0
2024-11-30,P000049,LOC020,7,8,1,14.285714285714285,1
2024-11-30,P000050,LOC001,10,9,1,10.0,1
2024-11-30,P000050,LOC002,12,14,2,16.666666666666664,4
2024-11-30,P000050,LOC003,10,9,1,10.0,1
2024-11-30,P000050,LOC004,3,3,0,0.0,0
2024-11-30,P000050,LOC005,2,2,0,0.0,0
2024-11-30,P000050,LOC006,1,1,0,0.0,0
2024-11-30,P000050,LOC007,10,11,1,10.0,1
2024-11-30,P000050,LOC008,4,4,0,0.0,0
2024-11-30,P000050,LOC009,7,8,1,14.285714285714285,1
2024-11-30,P000050,LOC010,9,11,2,22.22222222222222,4
2024-11-30,P000050,LOC011,2,2,0,0.0,0
2024-11-30,P000050,LOC012,8,8,0,0.0,0
2024-11-30,P000050,LOC013,3,3,0,0.0,0
2024-11-30,P000050,LOC014,5,5,0,0.0,0
2024-11-30,P000050,LOC016,10,9,1,10.0,1
2024-11-30,P000050,LOC018,3,3,0,0.0,0
2024-11-30,P000050,LOC019,1,1,0,0.0,0
2024-11-30,P000050,LOC020,6,6,0,0.0,0
2024-11-30,P000051,LOC001,4,4,0,0.0,0
2024-11-30,P000051,LOC002,8,7,1,12.5,1
2024-11-30,P000051,LOC003,5,5,0,0.0,0
2024-11-30,P000051,LOC004,1,1,0,0.0,0
2024-11-30,P000051,LOC005,3,3,0,0.0,0
2024-11-30,P000051,LOC007,3,3,0,0.0,0
2024-11-30,P000051,LOC008,13,13,0,0.0,0
2024-11-30,P000051,LOC009,7,7,0,0.0,0
2024-11-30,P000051,LOC010,3,4,1,33.33333333333333,1
2024-11-30,P000051,LOC011,3,4,1,33.33333333333333,1
2024-11-30,P000051,LOC012,1,1,0,0.0,0
2024-11-30,P000051,LOC013,8,7,1,12.5,1
2024-11-30,P000051,LOC014,12,11,1,8.333333333333332,1
2024-11-30,P000051,LOC016,2,2,0,0.0,0
2024-11-30,P000051,LOC017,6,6,0,0.0,0
2024-11-30,P000052,LOC001,3,3,0,0.0,0
2024-11-30,P000052,LOC002,3,3,0,0.0,0
2024-11-30,P000052,LOC003,10,12,2,20.0,4
2024-11-30,P000052,LOC004,10,10,0,0.0,0
2024-11-30,P000052,LOC005,5,4,1,20.0,1
2024-11-30,P000052,LOC006,6,6,0,0.0,0
2024-11-30,P000052,LOC007,4,4,0,0.0,0
2024-11-30,P000052,LOC008,4,4,0,0.0,0
2024-11-30,P000052,LOC009,2,2,0,0.0,0
2024-11-30,P000052,LOC010,7,7,0,0.0,0
2024-11-30,P000052,LOC011,7,8,1,14.285714285714285,1
2024-11-30,P000052,LOC012,2,2,0,0.0,0
2024-11-30,P000052,LOC013,7,7,0,0.0,0
2024-11-30,P000052,LOC014,4,3,1,25.0,1
2024-11-30,P000052,LOC015,11,13,2,18.181818181818183,4
2024-11-30,P000052,LOC016,3,3,0,0.0,0
2024-11-30,P000052,LOC017,14,12,2,14.285714285714285,4
2024-11-30,P000052,LOC018,3,3,0,0.0,0
2024-11-30,P000052,LOC019,8,7,1,12.5,1
2024-11-30,P000053,LOC001,7,6,1,14.285714285714285,1
2024-11-30,P000053,LOC002,1,1,0,0.0,0
2024-11-30,P000053,LOC003,6,6,0,0.0,0
2024-11-30,P000053,LOC004,2,2,0,0.0,0
2024-11-30,P000053,LOC005,5,5,0,0.0,0
2024-11-30,P000053,LOC006,2,2,0,0.0,0
2024-11-30,P000053,LOC007,3,4,1,33.33333333333333,1
2024-11-30,P000053,LOC008,7,6,1,14.285714285714285,1
2024-11-30,P000053,LOC009,5,5,0,0.0,0
2024-11-30,P000053,LOC010,5,5,0,0.0,0
2024-11-30,P000053,LOC011,7,6,1,14.285714285714285,1
2024-11-30,P000053,LOC012,4,4,0,0.0,0
2024-11-30,P000053,LOC013,18,15,3,16.666666666666664,9
2024-11-30,P000053,LOC014,7,7,0,0.0,0
2024-11-30,P000053,LOC015,4,4,0,0.0,0
2024-11-30,P000053,LOC016,5,5,0,0.0,0
2024-11-30,P000053,LOC017,7,8,1,14.285714285714285,1
2024-11-30,P000053,LOC018,1,1,0,0.0,0
2024-11-30,P000053,LOC019,3,3,0,0.0,0
2024-11-30,P000054,LOC001,5,5,0,0.0,0
2024-11-30,P000054,LOC002,6,6,0,0.0,0
2024-11-30,P000054,LOC004,12,14,2,16.666666666666664,4
2024-11-30,P000054,LOC005,4,4,0,0.0,0
2024-11-30,P000054,LOC006,6,5,1,16.666666666666664,1
2024-11-30,P000054,LOC007,1,1,0,0.0,0
2024-11-30,P000054,LOC008,6,6,0,0.0,0
2024-11-30,P000054,LOC011,2,2,0,0.0,0
2024-11-30,P000054,LOC013,5,5,0,0.0,0
2024-11-30,P000054,LOC014,6,6,0,0.0,0
2024-11-30,P000054,LOC015,17,19,2,11.76470588235294,4
2024-11-30,P000054,LOC016,4,4,0,0.0,0
2024-11-30,P000054,LOC017,10,9,1,10.0,1
2024-11-30,P000054,LOC018,3,3,0,0.0,0
2024-11-30,P000054,LOC019,1,1,0,0.0,0
2024-11-30,P000055,LOC001,10,9,1,10.0,1
2024-11-30,P000055,LOC003,6,5,1,16.666666666666664,1
2024-11-30,P000055,LOC004,3,3,0,0.0,0
2024-11-30,P000055,LOC005,8,7,1,12.5,1
2024-11-30,P000055,LOC006,6,7,1,16.666666666666664,1
2024-11-30,P000055,LOC007,4,3,1,25.0,1
2024-11-30,P000055,LOC008,11,9,2,18.181818181818183,4
2024-11-30,P000055,LOC010,10,8,2,20.0,4
2024-11-30,P000055,LOC011,12,14,2,16.666666666666664,4
2024-11-30,P000055,LOC012,2,2,0,0.0,0
2024-11-30,P000055,LOC013,6,7,1,16.666666666666664,1
2024-11-30,P000055,LOC014,5,5,0,0.0,0
2024-11-30,P000055,LOC015,11,10,1,9.090909090909092,1
2024-11-30,P000055,LOC016,4,5,1,25.0,1
2024-11-30,P000055,LOC017,5,5,0,0.0,0
2024-11-30,P000055,LOC019,1,1,0,0.0,0
2024-11-30,P000055,LOC020,3,3,0,0.0,0
2024-11-30,P000056,LOC001,3,3,0,0.0,0
2024-11-30,P000056,LOC002,10,9,1,10.0,1
2024-11-30,P000056,LOC003,7,8,1,14.285714285714285,1
2024-11-30,P000056,LOC004,3,2,1,33.33333333333333,1
2024-11-30,P000056,LOC005,2,2,0,0.0,0
2024-11-30,P000056,LOC006,6,7,1,16.666666666666664,1
2024-11-30,P000056,LOC007,4,4,0,0.0,0
2024-11-30,P000056,LOC009,3,2,1,33.33333333333333,1
2024-11-30,P000056,LOC010,1,1,0,0.0,0
2024-11-30,P000056,LOC011,1,1,0,0.0,0
2024-11-30,P000056,LOC012,4,4,0,0.0,0
2024-11-30,P000056,LOC013,3,3,0,0.0,0
2024-11-30,P000056,LOC014,1,1,0,0.0,0
2024-11-30,P000056,LOC015,4,4,0,0.0,0
2024-11-30,P000056,LOC016,6,7,1,16.666666666666664,1
2024-11-30,P000056,LOC017,2,2,0,0.0,0
2024-11-30,P000056,LOC019,6,6,0,0.0,0
2024-11-30,P000056,LOC020,2,2,0,0.0,0
2024-11-30,P000057,LOC001,4,4,0,0.0,0
2024-11-30,P000057,LOC002,6,7,1,16.666666666666664,1
2024-11-30,P000057,LOC003,3,3,0,0.0,0
2024-11-30,P000057,LOC004,8,7,1,12.5,1
2024-11-30,P000057,LOC005,10,8,2,20.0,4
2024-11-30,P000057,LOC006,5,4,1,20.0,1
2024-11-30,P000057,LOC007,17,16,1,5.88235294117647,1
2024-11-30,P000057,LOC008,10,9,1,10.0,1
2024-11-30,P000057,LOC009,6,7,1,16.666666666666664,1
2024-11-30,P000057,LOC011,5,5,0,0.0,0
2024-11-30,P000057,LOC012,2,2,0,0.0,0
2024-11-30,P000057,LOC013,15,12,3,20.0,9
2024-11-30,P000057,LOC014,13,12,1,7.6923076923076925,1
2024-11-30,P000057,LOC015,6,5,1,16.666666666666664,1
2024-11-30,P000057,LOC016,3,3,0,0.0,0
2024-11-30,P000057,LOC018,3,4,1,33.33333333333333,1
2024-11-30,P000057,LOC019,3,4,1,33.33333333333333,1
2024-11-30,P000058,LOC002,2,2,0,0.0,0
2024-11-30,P000058,LOC004,8,7,1,12.5,1
2024-11-30,P000058,LOC005,9,11,2,22.22222222222222,4
2024-11-30,P000058,LOC006,7,8,1,14.285714285714285,1
2024-11-30,P000058,LOC007,8,7,1,12.5,1
2024-11-30,P000058,LOC008,6,7,1,16.666666666666664,1
2024-11-30,P000058,LOC009,12,14,2,16.666666666666664,4
2024-11-30,P000058,LOC010,2,2,0,0.0,0
2024-11-30,P000058,LOC011,2,2,0,0.0,0
2024-11-30,P000058,LOC012,4,4,0,0.0,0
2024-11-30,P000058,LOC013,7,8,1,14.285714285714285,1
2024-11-30,P000058,LOC014,1,1,0,0.0,0
2024-11-30,P000058,LOC017,6,6,0,0.0,0
2024-11-30,P000058,LOC018,4,4,0,0.0,0
2024-11-30,P000058,LOC019,5,5,0,0.0,0
2024-11-30,P000058,LOC020,5,5,0,0.0,0
2024-11-30,P000059,LOC001,3,3,0,0.0,0
2024-11-30,P000059,LOC002,1,1,0,0.0,0
2024-11-30,P000059,LOC003,3,3,0,0.0,0
2024-11-30,P000059,LOC004,6,7,1,16.666666666666664,1
2024-11-30,P000059,LOC005,1,1,0,0.0,0
2024-11-30,P000059,LOC007,5,5,0,0.0,0
2024-11-30,P000059,LOC008,3,3,0,0.0,0
2024-11-30,P000059,LOC010,5,6,1,20.0,1
2024-11-30,P000059,LOC011,5,5,0,0.0,0
2024-11-30,P000059,LOC012,6,7,1,16.666666666666664,1
2024-11-30,P000059,LOC014,5,6,1,20.0,1
2024-11-30,P000059,LOC016,3,2,1,33.33333333333333,1
2024-11-30,P000059,LOC017,5,4,1,20.0,1
2024-11-30,P000059,LOC019,2,2,0,0.0,0
2024-11-30,P000060,LOC001,5,5,0,0.0,0
2024-11-30,P000060,LOC002,4,4,0,0.0,0
2024-11-30,P000060,LOC003,19,21,2,10.526315789473683,4
2024-11-30,P000060,LOC004,5,5,0,0.0,0
2024-11-30,P000060,LOC005,17,15,2,11.76470588235294,4
2024-11-30,P000060,LOC007,3,3,0,0.0,0
2024-11-30,P000060,LOC008,6,6,0,0.0,0
2024-11-30,P000060,LOC009,10,11,1,10.0,1
2024-11-30,P000060,LOC010,7,7,0,0.0,0
2024-11-30,P000060,LOC011,7,7,0,0.0,0
2024-11-30,P000060,LOC012,10,9,1,10.0,1
2024-11-30,P000060,LOC013,1,1,0,0.0,0
2024-11-30,P000060,LOC014,10,10,0,0.0,0
2024-11-30,P000060,LOC015,13,12,1,7.6923076923076925,1
2024-11-30,P000060,LOC016,3,3,0,0.0,0
2024-11-30,P000060,LOC017,9,10,1,11.11111111111111,1
2024-11-30,P000060,LOC019,1,1,0,0.0,0
2024-11-30,P000060,LOC020,5,4,1,20.0,1
2024-11-30,P000061,LOC001,6,7,1,16.666666666666664,1
2024-11-30,P000061,LOC002,10,11,1,10.0,1
2024-11-30,P000061,LOC003,1,1,0,0.0,0
2024-11-30,P000061,LOC004,6,7,1,16.666666666666664,1
2024-11-30,P000061,LOC005,4,4,0,0.0,0
2024-11-30,P000061,LOC006,1,1,0,0.0,0
2024-11-30,P000061,LOC007,14,16,2,14.285714285714285,4
2024-11-30,P000061,LOC009,2,2,0,0.0,0
2024-11-30,P000061,LOC010,9,10,1,11.11111111111111,1
2024-11-30,P000061,LOC011,18,16,2,11.11111111111111,4
2024-11-30,P000061,LOC012,4,3,1,25.0,1
2024-11-30,P000061,LOC013,7,7,0,0.0,0
2024-11-30,P000061,LOC014,6,5,1,16.666666666666664,1
2024-11-30,P000061,LOC015,9,9,0,0.0,0
2024-11-30,P000061,LOC016,2,2,0,0.0,0
2024-11-30,P000061,LOC017,7,8,1,14.285714285714285,1
2024-11-30,P000061,LOC018,3,3,0,0.0,0
2024-11-30,P000061,LOC020,3,3,0,0.0,0
2024-11-30,P000062,LOC001,2,2,0,0.0,0
2024-11-30,P000062,LOC002,7,6,1,14.285714285714285,1
2024-11-30,P000062,LOC003,15,13,2,13.333333333333334,4
2024-11-30,P000062,LOC004,4,5,1,25.0,1
2024-11-30,P000062,LOC005,1,1,0,0.0,0
2024-11-30,P000062,LOC006,2,2,0,0.0,0
2024-11-30,P000062,LOC007,4,4,0,0.0,0
2024-11-30,P000062,LOC009,3,3,0,0.0,0
2024-11-30,P000062,LOC010,4,5,1,25.0,1
2024-11-30,P000062,LOC011,11,11,0,0.0,0
2024-11-30,P000062,LOC012,4,5,1,25.0,1
2024-11-30,P000062,LOC013,10,9,1,10.0,1
2024-11-30,P000062,LOC014,10,11,1,10.0,1
2024-11-30,P000062,LOC015,2,2,0,0.0,0
2024-11-30,P000062,LOC016,9,8,1,11.11111111111111,1
2024-11-30,P000062,LOC017,6,5,1,16.666666666666664,1
2024-11-30,P000062,LOC018,4,4,0,0.0,0
2024-11-30,P000062,LOC019,1,1,0,0.0,0
2024-11-30,P000062,LOC020,2,2,0,0.0,0
2024-11-30,P000063,LOC002,3,3,0,0.0,0
2024-11-30,P000063,LOC003,4,3,1,25.0,1
2024-11-30,P000063,LOC004,3,3,0,0.0,0
2024-11-30,P000063,LOC005,10,11,1,10.0,1
2024-11-30,P000063,LOC006,12,10,2,16.666666666666664,4
2024-11-30,P000063,LOC007,7,7,0,0.0,0
2024-11-30,P000063,LOC008,5,5,0,0.0,0
2024-11-30,P000063,LOC009,1,1,0,0.0,0
2024-11-30,P000063,LOC011,6,5,1,16.666666666666664,1
2024-11-30,P000063,LOC012,3,3,0,0.0,0
2024-11-30,P000063,LOC014,5,5,0,0.0,0
2024-11-30,P000063,LOC015,9,9,0,0.0,0
2024-11-30,P000063,LOC016,6,7,1,16.666666666666664,1
2024-11-30,P000063,LOC017,12,13,1,8.333333333333332,1
2024-11-30,P000063,LOC020,6,6,0,0.0,0
2024-11-30,P000064,LOC001,3,3,0,0.0,0
2024-11-30,P000064,LOC002,8,9,1,12.5,1
2024-11-30,P000064,LOC003,3,3,0,0.0,0
2024-11-30,P000064,LOC005,18,20,2,11.11111111111111,4
2024-11-30,P000064,LOC006,1,1,0,0.0,0
2024-11-30,P000064,LOC007,3,2,1,33.33333333333333,1
2024-11-30,P000064,LOC008,7,8,1,14.285714285714285,1
2024-11-30,P000064,LOC009,3,3,0,0.0,0
2024-11-30,P000064,LOC011,6,6,0,0.0,0
2024-11-30,P000064,LOC012,4,4,0,0.0,0
2024-11-30,P000064,LOC013,7,7,0,0.0,0
2024-11-30,P000064,LOC015,1,1,0,0.0,0
2024-11-30,P000064,LOC016,3,3,0,0.0,0
2024-11-30,P000064,LOC019,2,2,0,0.0,0
2024-11-30,P000064,LOC020,4,3,1,25.0,1
2024-11-30,P000065,LOC001,5,4,1,20.0,1
2024-11-30,P000065,LOC002,4,3,1,25.0,1
2024-11-30,P000065,LOC003,4,5,1,25.0,1
2024-11-30,P000065,LOC004,3,3,0,0.0,0
2024-11-30,P000065,LOC006,13,15,2,15.384615384615385,4
2024-11-30,P000065,LOC007,7,8,1,14.285714285714285,1
2024-11-30,P000065,LOC008,4,4,0,0.0,0
2024-11-30,P000065,LOC009,2,2,0,0.0,0
2024-11-30,P000065,LOC010,4,4,0,0.0,0
2024-11-30,P000065,LOC011,4,4,0,0.0,0
2024-11-30,P000065,LOC012,8,8,0,0.0,0
2024-11-30,P000065,LOC013,5,4,1,20.0,1
2024-11-30,P000065,LOC014,2,2,0,0.0,0
2024-11-30,P000065,LOC015,4,4,0,0.0,0
2024-11-30,P000065,LOC016,3,3,0,0.0,0
2024-11-30,P000065,LOC017,8,9,1,12.5,1
2024-11-30,P000065,LOC018,3,4,1,33.33333333333333,1
2024-11-30,P000065,LOC019,7,8,1,14.285714285714285,1
2024-11-30,P000066,LOC002,14,12,2,14.285714285714285,4
2024-11-30,P000066,LOC003,2,2,0,0.0,0
2024-11-30,P000066,LOC004,4,4,0,0.0,0
2024-11-30,P000066,LOC005,9,9,0,0.0,0
2024-11-30,P000066,LOC006,5,5,0,0.0,0
2024-11-30,P000066,LOC007,3,3,0,0.0,0
2024-11-30,P000066,LOC008,4,4,0,0.0,0
2024-11-30,P000066,LOC009,6,6,0,0.0,0
2024-11-30,P000066,LOC010,4,4,0,0.0,0
2024-11-30,P000066,LOC011,1,1,0,0.0,0
2024-11-30,P000066,LOC012,8,9,1,12.5,1
2024-11-30,P000066,LOC014,1,1,0,0.0,0
2024-11-30,P000066,LOC015,10,10,0,0.0,0
2024-11-30,P000066,LOC016,3,2,1,33.33333333333333,1
2024-11-30,P000066,LOC017,2,2,0,0.0,0
2024-11-30,P000066,LOC020,1,1,0,0.0,0
2024-11-30,P000067,LOC001,4,4,0,0.0,0
2024-11-30,P000067,LOC002,8,8,0,0.0,0
2024-11-30,P000067,LOC003,4,4,0,0.0,0
2024-11-30,P000067,LOC004,1,1,0,0.0,0
2024-11-30,P000067,LOC005,6,6,0,0.0,0
2024-11-30,P000067,LOC007,11,10,1,9.090909090909092,1
2024-11-30,P000067,LOC008,9,9,0,0.0,0
2024-11-30,P000067,LOC009,12,12,0,0.0,0
2024-11-30,P000067,LOC010,1,1,0,0.0,0
2024-11-30,P000067,LOC011,16,15,1,6.25,1
2024-11-30,P000067,LOC012,5,6,1,20.0,1
2024-11-30,P000067,LOC013,10,8,2,20.0,4
2024-11-30,P000067,LOC014,11,12,1,9.090909090909092,1
2024-11-30,P000067,LOC015,2,2,0,0.0,0
2024-11-30,P000067,LOC016,4,4,0,0.0,0
2024-11-30,P000067,LOC017,10,10,0,0.0,0
2024-11-30,P000067,LOC018,2,2,0,0.0,0
2024-11-30,P000067,LOC019,1,1,0,0.0,0
2024-11-30,P000067,LOC020,1,1,0,0.0,0
2024-11-30,P000068,LOC001,12,10,2,16.666666666666664,4
2024-11-30,P000068,LOC002,2,2,0,0.0,0
2024-11-30,P000068,LOC003,10,12,2,20.0,4
2024-11-30,P000068,LOC004,6,5,1,16.666666666666664,1
2024-11-30,P000068,LOC005,7,8,1,14.285714285714285,1
2024-11-30,P000068,LOC006,5,4,1,20.0,1
2024-11-30,P000068,LOC007,5,6,1,20.0,1
2024-11-30,P000068,LOC008,3,3,0,0.0,0
2024-11-30,P000068,LOC009,5,6,1,20.0,1
2024-11-30,P000068,LOC011,5,5,0,0.0,0
2024-11-30,P000068,LOC013,2,2,0,0.0,0
2024-11-30,P000068,LOC014,2,2,0,0.0,0
2024-11-30,P000068,LOC016,8,8,0,0.0,0
2024-11-30,P000068,LOC017,6,6,0,0.0,0
2024-11-30,P000068,LOC018,6,7,1,16.666666666666664,1
2024-11-30,P000068,LOC019,5,5,0,0.0,0
2024-11-30,P000068,LOC020,12,10,2,16.666666666666664,4
2024-11-30,P000069,LOC002,11,10,1,9.090909090909092,1
2024-11-30,P000069,LOC003,24,28,4,16.666666666666664,16
2024-11-30,P000069,LOC004,8,7,1,12.5,1
2024-11-30,P000069,LOC005,4,3,1,25.0,1
2024-11-30,P000069,LOC006,3,3,0,0.0,0
2024-11-30,P000069,LOC007,7,7,0,0.0,0
2024-11-30,P000069,LOC008,1,1,0,0.0,0
2024-11-30,P000069,LOC009,7,6,1,14.285714285714285,1
2024-11-30,P000069,LOC011,6,6,0,0.0,0
2024-11-30,P000069,LOC012,4,4,0,0.0,0
2024-11-30,P000069,LOC013,9,9,0,0.0,0
2024-11-30,P000069,LOC015,9,8,1,11.11111111111111,1
2024-11-30,P000069,LOC016,9,11,2,22.22222222222222,4
2024-11-30,P000069,LOC017,2,2,0,0.0,0
2024-11-30,P000069,LOC018,7,6,1,14.285714285714285,1
2024-11-30,P000069,LOC019,3,3,0,0.0,0
2024-11-30,P000070,LOC001,7,8,1,14.285714285714285,1
2024-11-30,P000070,LOC002,12,12,0,0.0,0
2024-11-30,P000070,LOC003,2,2,0,0.0,0
2024-11-30,P000070,LOC004,3,3,0,0.0,0
2024-11-30,P000070,LOC005,2,2,0,0.0,0
2024-11-30,P000070,LOC006,2,2,0,0.0,0
2024-11-30,P000070,LOC007,13,15,2,15.384615384615385,4
2024-11-30,P000070,LOC008,8,9,1,12.5,1
2024-11-30,P000070,LOC009,1,1,0,0.0,0
2024-11-30,P000070,LOC010,1,1,0,0.0,0
2024-11-30,P000070,LOC011,2,2,0,0.0,0
2024-11-30,P000070,LOC013,11,12,1,9.090909090909092,1
2024-11-30,P000070,LOC014,4,4,0,0.0,0
2024-11-30,P000070,LOC015,1,1,0,0.0,0
2024-11-30,P000070,LOC017,7,8,1,14.285714285714285,1
2024-11-30,P000070,LOC018,4,5,1,25.0,1
2024-11-30,P000070,LOC019,6,6,0,0.0,0
2024-11-30,P000071,LOC002,12,10,2,16.666666666666664,4
2024-11-30,P000071,LOC003,2,2,0,0.0,0
2024-11-30,P000071,LOC004,2,2,0,0.0,0
2024-11-30,P000071,LOC006,14,15,1,7.142857142857142,1
2024-11-30,P000071,LOC007,14,15,1,7.142857142857142,1
2024-11-30,P000071,LOC008,5,5,0,0.0,0
2024-11-30,P000071,LOC009,6,6,0,0.0,0
2024-11-30,P000071,LOC011,7,6,1,14.285714285714285,1
2024-11-30,P000071,LOC012,4,4,0,0.0,0
2024-11-30,P000071,LOC014,4,5,1,25.0,1
2024-11-30,P000071,LOC015,3,3,0,0.0,0
2024-11-30,P000071,LOC016,6,6,0,0.0,0
2024-11-30,P000071,LOC017,3,3,0,0.0,0
2024-11-30,P000071,LOC018,1,1,0,0.0,0
2024-11-30,P000071,LOC019,2,2,0,0.0,0
2024-11-30,P000072,LOC001,3,3,0,0.0,0
2024-11-30,P000072,LOC002,1,1,0,0.0,0
2024-11-30,P000072,LOC003,8,9,1,12.5,1
2024-11-30,P000072,LOC004,2,2,0,0.0,0
2024-11-30,P000072,LOC005,12,10,2,16.666666666666664,4
2024-11-30,P000072,LOC007,2,2,0,0.0,0
2024-11-30,P000072,LOC008,6,6,0,0.0,0
2024-11-30,P000072,LOC010,6,5,1,16.666666666666664,1
2024-11-30,P000072,LOC011,10,11,1,10.0,1
2024-11-30,P000072,LOC013,1,1,0,0.0,0
2024-11-30,P000072,LOC014,4,4,0,0.0,0
2024-11-30,P000072,LOC015,3,3,0,0.0,0
2024-11-30,P000072,LOC016,5,6,1,20.0,1
2024-11-30,P000072,LOC017,5,6,1,20.0,1
2024-11-30,P000072,LOC018,2,2,0,0.0,0
2024-11-30,P000072,LOC019,7,8,1,14.285714285714285,1
2024-11-30,P000072,LOC020,4,4,0,0.0,0
2024-11-30,P000073,LOC002,14,12,2,14.285714285714285,4
2024-11-30,P000073,LOC003,4,4,0,0.0,0
2024-11-30,P000073,LOC005,4,4,0,0.0,0
2024-11-30,P000073,LOC006,17,18,1,5.88235294117647,1
2024-11-30,P000073,LOC007,4,4,0,0.0,0
2024-11-30,P000073,LOC009,6,6,0,0.0,0
2024-11-30,P000073,LOC010,2,2,0,0.0,0
2024-11-30,P000073,LOC011,15,17,2,13.333333333333334,4
2024-11-30,P000073,LOC013,7,6,1,14.285714285714285,1
2024-11-30,P000073,LOC014,4,3,1,25.0,1
2024-11-30,P000073,LOC016,8,7,1,12.5,1
2024-11-30,P000073,LOC017,6,5,1,16.666666666666664,1
2024-11-30,P000073,LOC018,6,5,1,16.666666666666664,1
2024-11-30,P000073,LOC019,7,7,0,0.0,0
2024-11-30,P000073,LOC020,4,3,1,25.0,1
2024-11-30,P000074,LOC001,4,4,0,0.0,0
2024-11-30,P000074,LOC002,10,8,2,20.0,4
2024-11-30,P000074,LOC003,4,4,0,0.0,0
2024-11-30,P000074,LOC004,1,1,0,0.0,0
2024-11-30,P000074,LOC005,12,11,1,8.333333333333332,1
2024-11-30,P000074,LOC006,13,11,2,15.384615384615385,4
2024-11-30,P000074,LOC007,7,8,1,14.285714285714285,1
2024-11-30,P000074,LOC008,4,4,0,0.0,0
2024-11-30,P000074,LOC009,2,2,0,0.0,0
2024-11-30,P000074,LOC010,8,9,1,12.5,1
2024-11-30,P000074,LOC011,7,8,1,14.285714285714285,1
2024-11-30,P000074,LOC012,10,10,0,0.0,0
2024-11-30,P000074,LOC013,1,1,0,0.0,0
