forecast_date,product_id,site_id,top_category,sub_category,brand,point_forecast,lower_bound,upper_bound,confidence_level,is_promotional,forecast_generated_date,unit_cost,unit_price,expected_revenue,expected_cost,expected_profit
2025-04-03,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-04,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-05,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-06,P000075,LOC002,Electronics,Laptops,Samsung,1,0,1,0.8,False,2025-04-14,273.05,438.9,438.9,273.05,165.84999999999997
2025-04-07,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-08,P000075,LOC002,Electronics,Laptops,Samsung,1,0,1,0.8,False,2025-04-14,273.05,438.9,438.9,273.05,165.84999999999997
2025-04-09,P000075,LOC002,Electronics,Laptops,Samsung,1,0,1,0.8,False,2025-04-14,273.05,438.9,438.9,273.05,165.84999999999997
2025-04-10,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-11,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-12,P000075,LOC002,Electronics,Laptops,Samsung,1,0,1,0.8,False,2025-04-14,273.05,438.9,438.9,273.05,165.84999999999997
2025-04-13,P000075,LOC002,Electronics,Laptops,Samsung,1,0,1,0.8,False,2025-04-14,273.05,438.9,438.9,273.05,165.84999999999997
2025-04-14,P000075,LOC002,Electronics,Laptops,Samsung,1,0,1,0.8,False,2025-04-14,273.05,438.9,438.9,273.05,165.84999999999997
2025-04-15,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-16,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-17,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-18,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-19,P000075,LOC002,Electronics,Laptops,Samsung,1,0,1,0.8,False,2025-04-14,273.05,438.9,438.9,273.05,165.84999999999997
2025-04-20,P000075,LOC002,Electronics,Laptops,Samsung,1,0,1,0.8,False,2025-04-14,273.05,438.9,438.9,273.05,165.84999999999997
2025-04-21,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-22,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-23,P000075,LOC002,Electronics,Laptops,Samsung,1,0,1,0.8,False,2025-04-14,273.05,438.9,438.9,273.05,165.84999999999997
2025-04-24,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-25,P000075,LOC002,Electronics,Laptops,Samsung,1,0,1,0.8,False,2025-04-14,273.05,438.9,438.9,273.05,165.84999999999997
2025-04-26,P000075,LOC002,Electronics,Laptops,Samsung,1,0,1,0.8,False,2025-04-14,273.05,438.9,438.9,273.05,165.84999999999997
2025-04-27,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-28,P000075,LOC002,Electronics,Laptops,Samsung,1,0,1,0.8,False,2025-04-14,273.05,438.9,438.9,273.05,165.84999999999997
2025-04-29,P000075,LOC002,Electronics,Laptops,Samsung,1,0,1,0.8,False,2025-04-14,273.05,438.9,438.9,273.05,165.84999999999997
2025-04-01,P000079,LOC002,Apparel,Kids' Clothing,Nike,4,3,4,0.8,False,2025-04-14,312.06,565.57,2262.28,1248.24,1014.0400000000002
2025-04-02,P000079,LOC002,Apparel,Kids' Clothing,Nike,4,3,4,0.8,False,2025-04-14,312.06,565.57,2262.28,1248.24,1014.0400000000002
2025-04-03,P000079,LOC002,Apparel,Kids' Clothing,Nike,6,4,7,0.8,True,2025-04-14,312.06,565.57,3393.42,1872.3600000000001,1521.06
2025-04-04,P000079,LOC002,Apparel,Kids' Clothing,Nike,6,4,7,0.8,False,2025-04-14,312.06,565.57,3393.42,1872.3600000000001,1521.06
2025-04-05,P000079,LOC002,Apparel,Kids' Clothing,Nike,4,3,4,0.8,False,2025-04-14,312.06,565.57,2262.28,1248.24,1014.0400000000002
2025-04-06,P000079,LOC002,Apparel,Kids' Clothing,Nike,5,4,6,0.8,False,2025-04-14,312.06,565.57,2827.8500000000004,1560.3,1267.5500000000004
2025-04-07,P000079,LOC002,Apparel,Kids' Clothing,Nike,6,4,7,0.8,False,2025-04-14,312.06,565.57,3393.42,1872.3600000000001,1521.06
2025-04-08,P000079,LOC002,Apparel,Kids' Clothing,Nike,4,3,4,0.8,False,2025-04-14,312.06,565.57,2262.28,1248.24,1014.0400000000002
2025-04-09,P000079,LOC002,Apparel,Kids' Clothing,Nike,4,3,4,0.8,False,2025-04-14,312.06,565.57,2262.28,1248.24,1014.0400000000002
2025-04-10,P000079,LOC002,Apparel,Kids' Clothing,Nike,5,4,6,0.8,False,2025-04-14,312.06,565.57,2827.8500000000004,1560.3,1267.5500000000004
2025-04-11,P000079,LOC002,Apparel,Kids' Clothing,Nike,4,3,4,0.8,False,2025-04-14,312.06,565.57,2262.28,1248.24,1014.0400000000002
2025-04-12,P000079,LOC002,Apparel,Kids' Clothing,Nike,4,3,4,0.8,False,2025-04-14,312.06,565.57,2262.28,1248.24,1014.0400000000002
2025-04-13,P000079,LOC002,Apparel,Kids' Clothing,Nike,5,4,6,0.8,False,2025-04-14,312.06,565.57,2827.8500000000004,1560.3,1267.5500000000004
2025-04-14,P000079,LOC002,Apparel,Kids' Clothing,Nike,4,3,4,0.8,False,2025-04-14,312.06,565.57,2262.28,1248.24,1014.0400000000002
2025-04-15,P000079,LOC002,Apparel,Kids' Clothing,Nike,4,3,4,0.8,False,2025-04-14,312.06,565.57,2262.28,1248.24,1014.0400000000002
2025-04-16,P000079,LOC002,Apparel,Kids' Clothing,Nike,6,4,7,0.8,False,2025-04-14,312.06,565.57,3393.42,1872.3600000000001,1521.06
2025-04-17,P000079,LOC002,Apparel,Kids' Clothing,Nike,4,3,4,0.8,False,2025-04-14,312.06,565.57,2262.28,1248.24,1014.0400000000002
2025-04-18,P000079,LOC002,Apparel,Kids' Clothing,Nike,5,4,6,0.8,False,2025-04-14,312.06,565.57,2827.8500000000004,1560.3,1267.5500000000004
2025-04-19,P000079,LOC002,Apparel,Kids' Clothing,Nike,4,3,4,0.8,False,2025-04-14,312.06,565.57,2262.28,1248.24,1014.0400000000002
2025-04-20,P000079,LOC002,Apparel,Kids' Clothing,Nike,5,4,6,0.8,False,2025-04-14,312.06,565.57,2827.8500000000004,1560.3,1267.5500000000004
2025-04-21,P000079,LOC002,Apparel,Kids' Clothing,Nike,5,4,6,0.8,False,2025-04-14,312.06,565.57,2827.8500000000004,1560.3,1267.5500000000004
2025-04-22,P000079,LOC002,Apparel,Kids' Clothing,Nike,5,4,6,0.8,False,2025-04-14,312.06,565.57,2827.8500000000004,1560.3,1267.5500000000004
2025-04-23,P000079,LOC002,Apparel,Kids' Clothing,Nike,7,5,8,0.8,True,2025-04-14,312.06,565.57,3958.9900000000002,2184.42,1774.5700000000002
2025-04-24,P000079,LOC002,Apparel,Kids' Clothing,Nike,5,4,6,0.8,False,2025-04-14,312.06,565.57,2827.8500000000004,1560.3,1267.5500000000004
2025-04-25,P000079,LOC002,Apparel,Kids' Clothing,Nike,5,4,6,0.8,False,2025-04-14,312.06,565.57,2827.8500000000004,1560.3,1267.5500000000004
2025-04-26,P000079,LOC002,Apparel,Kids' Clothing,Nike,5,4,6,0.8,True,2025-04-14,312.06,565.57,2827.8500000000004,1560.3,1267.5500000000004
2025-04-27,P000079,LOC002,Apparel,Kids' Clothing,Nike,4,3,4,0.8,False,2025-04-14,312.06,565.57,2262.28,1248.24,1014.0400000000002
2025-04-28,P000079,LOC002,Apparel,Kids' Clothing,Nike,5,4,6,0.8,False,2025-04-14,312.06,565.57,2827.8500000000004,1560.3,1267.5500000000004
2025-04-29,P000079,LOC002,Apparel,Kids' Clothing,Nike,5,4,6,0.8,False,2025-04-14,312.06,565.57,2827.8500000000004,1560.3,1267.5500000000004
2025-04-01,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,True,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-02,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-03,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-04,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-05,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-06,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-07,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-08,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-09,P000079,LOC007,Apparel,Kids' Clothing,Nike,1,0,1,0.8,False,2025-04-14,312.06,565.57,565.57,312.06,253.51000000000005
2025-04-10,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-11,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-12,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-13,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-14,P000079,LOC007,Apparel,Kids' Clothing,Nike,1,0,1,0.8,False,2025-04-14,312.06,565.57,565.57,312.06,253.51000000000005
2025-04-15,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-16,P000079,LOC007,Apparel,Kids' Clothing,Nike,1,0,1,0.8,False,2025-04-14,312.06,565.57,565.57,312.06,253.51000000000005
2025-04-17,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-18,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-19,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-20,P000079,LOC007,Apparel,Kids' Clothing,Nike,1,0,1,0.8,False,2025-04-14,312.06,565.57,565.57,312.06,253.51000000000005
2025-04-21,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-22,P000079,LOC007,Apparel,Kids' Clothing,Nike,1,0,1,0.8,False,2025-04-14,312.06,565.57,565.57,312.06,253.51000000000005
2025-04-23,P000079,LOC007,Apparel,Kids' Clothing,Nike,1,0,1,0.8,False,2025-04-14,312.06,565.57,565.57,312.06,253.51000000000005
2025-04-24,P000079,LOC007,Apparel,Kids' Clothing,Nike,1,0,1,0.8,False,2025-04-14,312.06,565.57,565.57,312.06,253.51000000000005
2025-04-25,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-26,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-27,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-28,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-29,P000079,LOC007,Apparel,Kids' Clothing,Nike,2,1,2,0.8,False,2025-04-14,312.06,565.57,1131.14,624.12,507.0200000000001
2025-04-01,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-02,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-03,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-04,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,True,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-05,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-06,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-07,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,5,4,6,0.8,True,2025-04-14,253.9,425.06,2125.3,1269.5,855.8000000000002
2025-04-08,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-09,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-10,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-11,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,3,2,3,0.8,False,2025-04-14,253.9,425.06,1275.18,761.7,513.48
2025-04-12,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-13,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-14,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-15,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,3,2,3,0.8,False,2025-04-14,253.9,425.06,1275.18,761.7,513.48
2025-04-16,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,3,2,3,0.8,False,2025-04-14,253.9,425.06,1275.18,761.7,513.48
2025-04-17,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,3,2,3,0.8,False,2025-04-14,253.9,425.06,1275.18,761.7,513.48
2025-04-18,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,3,2,3,0.8,False,2025-04-14,253.9,425.06,1275.18,761.7,513.48
2025-04-19,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,3,2,3,0.8,False,2025-04-14,253.9,425.06,1275.18,761.7,513.48
2025-04-20,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,3,2,3,0.8,False,2025-04-14,253.9,425.06,1275.18,761.7,513.48
2025-04-21,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,5,4,6,0.8,True,2025-04-14,253.9,425.06,2125.3,1269.5,855.8000000000002
2025-04-22,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-23,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-24,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,5,4,6,0.8,True,2025-04-14,253.9,425.06,2125.3,1269.5,855.8000000000002
2025-04-25,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,3,2,3,0.8,False,2025-04-14,253.9,425.06,1275.18,761.7,513.48
2025-04-26,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-27,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,6,4,7,0.8,True,2025-04-14,253.9,425.06,2550.36,1523.4,1026.96
2025-04-28,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,3,2,3,0.8,False,2025-04-14,253.9,425.06,1275.18,761.7,513.48
2025-04-29,P000080,LOC005,Food & Beverages,Confectionery,Kellogg's,4,3,4,0.8,False,2025-04-14,253.9,425.06,1700.24,1015.6,684.64
2025-04-01,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-02,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-03,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-04,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-05,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-06,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-07,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-08,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-09,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-10,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,True,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-11,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-12,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-13,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-14,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-15,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-16,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-17,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-18,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-19,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-20,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-21,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-22,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-23,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-24,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-25,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-26,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-27,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-28,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,1,0,1,0.8,False,2025-04-14,453.52,797.58,797.58,453.52,344.06000000000006
2025-04-29,P000082,LOC002,Beauty & Personal Care,Personal Hygiene,L'Oreal,2,1,2,0.8,False,2025-04-14,453.52,797.58,1595.16,907.04,688.1200000000001
2025-04-01,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-02,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,True,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-03,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-04,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-05,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-06,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-07,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,True,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-08,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-09,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,True,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-10,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-11,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-12,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,True,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-13,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-14,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-15,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-16,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-17,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-18,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-19,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-20,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-21,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-22,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-23,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-24,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-25,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-26,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-27,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-28,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,False,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-29,P000082,LOC017,Beauty & Personal Care,Personal Hygiene,L'Oreal,0,0,0,0.8,True,2025-04-14,453.52,797.58,0.0,0.0,0.0
2025-04-01,P000088,LOC017,Electronics,Laptops,Sony,0,0,0,0.8,False,2025-04-14,474.78,730.81,0.0,0.0,0.0
